date,pred,actual,model,horizon,target
2017-05-01,0.04828532235939415,-0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2017-06-01,0.09087544254907969,0.5999999999999943,LinearRegression(),2,CPI_MOM_CHG
2017-07-01,0.08723337515683871,0.29999999999999716,LinearRegression(),2,CPI_MOM_CHG
2017-08-01,0.09099749058971315,0.10000000000000853,LinearRegression(),2,CPI_MOM_CHG
2017-09-01,0.1295911295911231,0.3999999999999915,LinearRegression(),2,CPI_MOM_CHG
2017-10-01,0.11699946033458986,0.30000000000001137,LinearRegression(),2,CPI_MOM_CHG
2017-11-01,0.10601354042214287,-0.5,LinearRegression(),2,CPI_MOM_CHG
2017-12-01,0.1590540540540496,0.5,LinearRegression(),2,CPI_MOM_CHG
2018-01-01,0.15690936106983605,0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2018-02-01,0.06851411589896655,0.4000000000000057,LinearRegression(),2,CPI_MOM_CHG
2018-03-01,0.20911583276216217,0.3999999999999915,LinearRegression(),2,CPI_MOM_CHG
2018-04-01,0.14200060716454094,0.0,LinearRegression(),2,CPI_MOM_CHG
2018-05-01,0.19012636165577082,0.0,LinearRegression(),2,CPI_MOM_CHG
2018-06-01,0.1994964753272864,0.7000000000000028,LinearRegression(),2,CPI_MOM_CHG
2018-07-01,0.1308434746118356,0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2018-08-01,0.13690544885005548,0.10000000000000853,LinearRegression(),2,CPI_MOM_CHG
2018-09-01,0.27626225788150754,0.29999999999999716,LinearRegression(),2,CPI_MOM_CHG
2018-10-01,0.16723582474226742,0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2018-11-01,0.16610760544669806,-0.7999999999999972,LinearRegression(),2,CPI_MOM_CHG
2018-12-01,0.21179637034758322,0.5,LinearRegression(),2,CPI_MOM_CHG
2019-01-01,0.17393350062735244,0.20000000000000284,LinearRegression(),2,CPI_MOM_CHG
2019-02-01,0.0008782936010205133,0.5999999999999943,LinearRegression(),2,CPI_MOM_CHG
2019-03-01,0.26012773003232137,0.30000000000001137,LinearRegression(),2,CPI_MOM_CHG
2019-04-01,0.1913541004450099,0.0,LinearRegression(),2,CPI_MOM_CHG
2019-05-01,0.22698664971391538,0.0,LinearRegression(),2,CPI_MOM_CHG
2019-06-01,0.214576218565662,0.5,LinearRegression(),2,CPI_MOM_CHG
2019-07-01,0.1914990571967346,0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2019-08-01,0.19775280898876715,-0.20000000000000284,LinearRegression(),2,CPI_MOM_CHG
2019-09-01,0.2176778004998827,0.20000000000000284,LinearRegression(),2,CPI_MOM_CHG
2019-10-01,0.20169225009359912,0.0,LinearRegression(),2,CPI_MOM_CHG
2019-11-01,0.17547734930737982,-0.29999999999999716,LinearRegression(),2,CPI_MOM_CHG
2019-12-01,0.1967803447011369,0.3999999999999915,LinearRegression(),2,CPI_MOM_CHG
2020-01-01,0.17124890318806854,0.0,LinearRegression(),2,CPI_MOM_CHG
2020-02-01,0.1449680005626315,-0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2020-03-01,0.19842464308319616,0.0,LinearRegression(),2,CPI_MOM_CHG
2020-04-01,0.1547557840616981,0.09999999999999432,LinearRegression(),2,CPI_MOM_CHG
2020-05-01,0.10796352583586948,0.5,LinearRegression(),2,CPI_MOM_CHG
2020-06-01,0.12126748039770566,-0.5,LinearRegression(),2,CPI_MOM_CHG
2017-04-01,0.11170104835982629,-0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2017-05-01,0.11386801024201207,0.5999999999999943,LinearRegression(),3,CPI_MOM_CHG
2017-06-01,0.09783950617284254,0.29999999999999716,LinearRegression(),3,CPI_MOM_CHG
2017-07-01,0.08702928870292806,0.10000000000000853,LinearRegression(),3,CPI_MOM_CHG
2017-08-01,0.09451066499372467,0.3999999999999915,LinearRegression(),3,CPI_MOM_CHG
2017-09-01,0.10589711417817334,0.30000000000001137,LinearRegression(),3,CPI_MOM_CHG
2017-10-01,0.11142681142681322,-0.5,LinearRegression(),3,CPI_MOM_CHG
2017-11-01,0.10595173849356285,0.5,LinearRegression(),3,CPI_MOM_CHG
2017-12-01,0.11505376344086325,0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2018-01-01,0.13333333333333558,0.4000000000000057,LinearRegression(),3,CPI_MOM_CHG
2018-02-01,0.16245170876671128,0.3999999999999915,LinearRegression(),3,CPI_MOM_CHG
2018-03-01,0.13628528974740348,0.0,LinearRegression(),3,CPI_MOM_CHG
2018-04-01,0.14806183839768475,0.0,LinearRegression(),3,CPI_MOM_CHG
2018-05-01,0.14743472981178174,0.7000000000000028,LinearRegression(),3,CPI_MOM_CHG
2018-06-01,0.14313725490196402,0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2018-07-01,0.16643168848606754,0.10000000000000853,LinearRegression(),3,CPI_MOM_CHG
2018-08-01,0.17062526227444239,0.29999999999999716,LinearRegression(),3,CPI_MOM_CHG
2018-09-01,0.15805786827137722,0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2018-10-01,0.17936623713428898,-0.7999999999999972,LinearRegression(),3,CPI_MOM_CHG
2018-11-01,0.1791559278350509,0.5,LinearRegression(),3,CPI_MOM_CHG
2018-12-01,0.17907671869810854,0.20000000000000284,LinearRegression(),3,CPI_MOM_CHG
2019-01-01,0.19270993540449055,0.5999999999999943,LinearRegression(),3,CPI_MOM_CHG
2019-02-01,0.29623588456711525,0.30000000000001137,LinearRegression(),3,CPI_MOM_CHG
2019-03-01,0.1576537013801796,0.0,LinearRegression(),3,CPI_MOM_CHG
2019-04-01,0.18744776472443408,0.0,LinearRegression(),3,CPI_MOM_CHG
2019-05-01,0.15406865861411861,0.5,LinearRegression(),3,CPI_MOM_CHG
2019-06-01,0.19127463445645196,0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2019-07-01,0.23534616578702108,-0.20000000000000284,LinearRegression(),3,CPI_MOM_CHG
2019-08-01,0.23263670647391418,0.20000000000000284,LinearRegression(),3,CPI_MOM_CHG
2019-09-01,0.17440024293957168,0.0,LinearRegression(),3,CPI_MOM_CHG
2019-10-01,0.21830644550480932,-0.29999999999999716,LinearRegression(),3,CPI_MOM_CHG
2019-11-01,0.23519281168101475,0.3999999999999915,LinearRegression(),3,CPI_MOM_CHG
2019-12-01,0.1974840883564204,0.0,LinearRegression(),3,CPI_MOM_CHG
2020-01-01,0.20726072607260543,-0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2020-02-01,0.24049429657794302,0.0,LinearRegression(),3,CPI_MOM_CHG
2020-03-01,0.15889303045221392,0.09999999999999432,LinearRegression(),3,CPI_MOM_CHG
2020-04-01,0.1905689570293257,0.5,LinearRegression(),3,CPI_MOM_CHG
2020-05-01,0.1880891173950278,-0.5,LinearRegression(),3,CPI_MOM_CHG
2017-05-01,-0.01207304700710364,0.29999999999999716,LinearRegression(),4,CPI_MOM_CHG
2017-06-01,0.02462211943503813,0.10000000000000853,LinearRegression(),4,CPI_MOM_CHG
2017-07-01,0.09735939643347055,0.3999999999999915,LinearRegression(),4,CPI_MOM_CHG
2017-08-01,0.11652719665271902,0.30000000000001137,LinearRegression(),4,CPI_MOM_CHG
2017-09-01,0.046925972396486715,-0.5,LinearRegression(),4,CPI_MOM_CHG
2017-10-01,0.08701380175658735,0.5,LinearRegression(),4,CPI_MOM_CHG
2017-11-01,0.10486640486640408,0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2017-12-01,0.10082491712281366,0.4000000000000057,LinearRegression(),4,CPI_MOM_CHG
2018-01-01,0.11182795698924675,0.3999999999999915,LinearRegression(),4,CPI_MOM_CHG
2018-02-01,0.22112612612612553,0.0,LinearRegression(),4,CPI_MOM_CHG
2018-03-01,0.1056909361069843,0.0,LinearRegression(),4,CPI_MOM_CHG
2018-04-01,0.14784546805349236,0.7000000000000028,LinearRegression(),4,CPI_MOM_CHG
2018-05-01,0.12808620820958022,0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2018-06-01,0.13793260473588453,0.10000000000000853,LinearRegression(),4,CPI_MOM_CHG
2018-07-01,0.1659259259259252,0.29999999999999716,LinearRegression(),4,CPI_MOM_CHG
2018-08-01,0.1733467606579382,0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2018-09-01,0.12165337809484002,-0.7999999999999972,LinearRegression(),4,CPI_MOM_CHG
2018-10-01,0.1825983018712391,0.5,LinearRegression(),4,CPI_MOM_CHG
2018-11-01,0.18328065483426448,0.20000000000000284,LinearRegression(),4,CPI_MOM_CHG
2018-12-01,0.17135953608247514,0.5999999999999943,LinearRegression(),4,CPI_MOM_CHG
2019-01-01,0.1962969113251415,0.30000000000001137,LinearRegression(),4,CPI_MOM_CHG
2019-02-01,0.40450630575207386,0.0,LinearRegression(),4,CPI_MOM_CHG
2019-03-01,0.12217691342534541,0.0,LinearRegression(),4,CPI_MOM_CHG
2019-04-01,0.18400250941028795,0.5,LinearRegression(),4,CPI_MOM_CHG
2019-05-01,0.11542221871797034,0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2019-06-01,0.183645899554988,-0.20000000000000284,LinearRegression(),4,CPI_MOM_CHG
2019-07-01,0.23405912269548707,0.20000000000000284,LinearRegression(),4,CPI_MOM_CHG
2019-08-01,0.23643278484942643,0.0,LinearRegression(),4,CPI_MOM_CHG
2019-09-01,0.15230986800754143,-0.29999999999999716,LinearRegression(),4,CPI_MOM_CHG
2019-10-01,0.2252049802611617,0.3999999999999915,LinearRegression(),4,CPI_MOM_CHG
2019-11-01,0.27729303946073136,0.0,LinearRegression(),4,CPI_MOM_CHG
2019-12-01,0.1977611381505048,-0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2020-01-01,0.21713216023961165,0.0,LinearRegression(),4,CPI_MOM_CHG
2020-02-01,0.2823909057572435,0.09999999999999432,LinearRegression(),4,CPI_MOM_CHG
2020-03-01,0.14390172565077636,0.5,LinearRegression(),4,CPI_MOM_CHG
2020-04-01,0.2005555946269078,-0.5,LinearRegression(),4,CPI_MOM_CHG
2017-06-01,0.2699357456881938,0.3999999999999915,LinearRegression(),5,CPI_MOM_CHG
2017-07-01,0.05472866936482984,0.30000000000001137,LinearRegression(),5,CPI_MOM_CHG
2017-08-01,0.01450617283950853,-0.5,LinearRegression(),5,CPI_MOM_CHG
2017-09-01,0.36448342452526306,0.5,LinearRegression(),5,CPI_MOM_CHG
2017-10-01,0.2181304893350049,0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2017-11-01,0.11681304893350468,0.4000000000000057,LinearRegression(),5,CPI_MOM_CHG
2017-12-01,0.2794871794871747,0.3999999999999915,LinearRegression(),5,CPI_MOM_CHG
2018-01-01,0.2405828386400489,0.0,LinearRegression(),5,CPI_MOM_CHG
2018-02-01,-0.12341696535244787,0.0,LinearRegression(),5,CPI_MOM_CHG
2018-03-01,0.3370270270270266,0.7000000000000028,LinearRegression(),5,CPI_MOM_CHG
2018-04-01,0.14466567607726333,0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2018-05-01,0.28818722139673325,0.10000000000000853,LinearRegression(),5,CPI_MOM_CHG
2018-06-01,0.2946081791181128,0.29999999999999716,LinearRegression(),5,CPI_MOM_CHG
2018-07-01,0.09095324833029753,0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2018-08-01,0.09274074074074116,-0.7999999999999972,LinearRegression(),5,CPI_MOM_CHG
2018-09-01,0.4580228264518291,0.5,LinearRegression(),5,CPI_MOM_CHG
2018-10-01,0.1529836340746927,0.20000000000000284,LinearRegression(),5,CPI_MOM_CHG
2018-11-01,0.1508037259912667,0.5999999999999943,LinearRegression(),5,CPI_MOM_CHG
2018-12-01,0.2588216224977694,0.30000000000001137,LinearRegression(),5,CPI_MOM_CHG
2019-01-01,0.16050257731958487,0.0,LinearRegression(),5,CPI_MOM_CHG
2019-02-01,-0.26054466954499694,0.0,LinearRegression(),5,CPI_MOM_CHG
2019-03-01,0.3500153798831117,0.5,LinearRegression(),5,CPI_MOM_CHG
2019-04-01,0.20000000000000137,0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2019-05-01,0.41110414052697186,-0.20000000000000284,LinearRegression(),5,CPI_MOM_CHG
2019-06-01,0.2643932823464533,0.20000000000000284,LinearRegression(),5,CPI_MOM_CHG
2019-07-01,0.10815321042593853,0.0,LinearRegression(),5,CPI_MOM_CHG
2019-08-01,0.10815321042593852,-0.29999999999999716,LinearRegression(),5,CPI_MOM_CHG
2019-09-01,0.36471592673082803,0.3999999999999915,LinearRegression(),5,CPI_MOM_CHG
2019-10-01,0.15949088623506974,0.0,LinearRegression(),5,CPI_MOM_CHG
2019-11-01,0.014272699665957206,-0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2019-12-01,0.19347118079224535,0.0,LinearRegression(),5,CPI_MOM_CHG
2020-01-01,0.0908648446274801,0.09999999999999432,LinearRegression(),5,CPI_MOM_CHG
2020-02-01,-0.03488581055784229,0.5,LinearRegression(),5,CPI_MOM_CHG
2020-03-01,0.2648551521818807,-0.5,LinearRegression(),5,CPI_MOM_CHG
2017-07-01,0.10153872167737571,-0.5,LinearRegression(),6,CPI_MOM_CHG
2017-08-01,0.12971834475922922,0.5,LinearRegression(),6,CPI_MOM_CHG
2017-09-01,-0.05308641975308574,0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2017-10-01,0.05247827486321199,0.4000000000000057,LinearRegression(),6,CPI_MOM_CHG
2017-11-01,0.10050188205771435,0.3999999999999915,LinearRegression(),6,CPI_MOM_CHG
2017-12-01,0.07223964868256057,0.0,LinearRegression(),6,CPI_MOM_CHG
2018-01-01,0.10157080157079995,0.0,LinearRegression(),6,CPI_MOM_CHG
2018-02-01,0.20497263125433687,0.7000000000000028,LinearRegression(),6,CPI_MOM_CHG
2018-03-01,0.09906810035842337,0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2018-04-01,0.14722222222222284,0.10000000000000853,LinearRegression(),6,CPI_MOM_CHG
2018-05-01,0.11965824665676011,0.29999999999999716,LinearRegression(),6,CPI_MOM_CHG
2018-06-01,0.12512630014858955,0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2018-07-01,0.1723478790648082,-0.7999999999999972,LinearRegression(),6,CPI_MOM_CHG
2018-08-01,0.18163327261687912,0.5,LinearRegression(),6,CPI_MOM_CHG
2018-09-01,0.03588671023964987,0.20000000000000284,LinearRegression(),6,CPI_MOM_CHG
2018-10-01,0.18971131252098145,0.5999999999999943,LinearRegression(),6,CPI_MOM_CHG
2018-11-01,0.18893831305077455,0.30000000000001137,LinearRegression(),6,CPI_MOM_CHG
2018-12-01,0.15362294946830485,0.0,LinearRegression(),6,CPI_MOM_CHG
2019-01-01,0.20176675581489717,0.0,LinearRegression(),6,CPI_MOM_CHG
2019-02-01,0.37113402061855594,0.5,LinearRegression(),6,CPI_MOM_CHG
2019-03-01,0.12680172700099626,0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2019-04-01,0.18357428483543464,-0.20000000000000284,LinearRegression(),6,CPI_MOM_CHG
2019-05-01,0.11311166875784304,0.20000000000000284,LinearRegression(),6,CPI_MOM_CHG
2019-06-01,0.1813048933500603,0.0,LinearRegression(),6,CPI_MOM_CHG
2019-07-01,0.2454939683040294,-0.29999999999999716,LinearRegression(),6,CPI_MOM_CHG
2019-08-01,0.2475683407501592,0.3999999999999915,LinearRegression(),6,CPI_MOM_CHG
2019-09-01,0.11695804195804291,0.0,LinearRegression(),6,CPI_MOM_CHG
2019-10-01,0.23349891338093914,-0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2019-11-01,0.31173790069138885,0.0,LinearRegression(),6,CPI_MOM_CHG
2019-12-01,0.19880048587913657,0.09999999999999432,LinearRegression(),6,CPI_MOM_CHG
2020-01-01,0.24326289479663665,0.5,LinearRegression(),6,CPI_MOM_CHG
2020-02-01,0.3188468738300258,-0.5,LinearRegression(),6,CPI_MOM_CHG
2017-02-01,0.5912045144969837,0.5,LinearRegression(),1,GDP
2017-03-01,0.6077839555202542,0.2,LinearRegression(),1,GDP
2017-04-01,0.5076127269178216,0.3,LinearRegression(),1,GDP
2017-05-01,0.3471879815100154,0.4,LinearRegression(),1,GDP
2017-06-01,0.3931526390870185,0.5,LinearRegression(),1,GDP
2017-07-01,0.4328272371750632,0.4,LinearRegression(),1,GDP
2017-08-01,0.4662857142857143,0.5,LinearRegression(),1,GDP
2017-09-01,0.43557026783027386,0.4,LinearRegression(),1,GDP
2017-10-01,0.46032660902977895,0.4,LinearRegression(),1,GDP
2017-11-01,0.4341614906832298,0.4,LinearRegression(),1,GDP
2017-12-01,0.43052208835341366,0.4,LinearRegression(),1,GDP
2018-01-01,0.4259457649815869,0.2,LinearRegression(),1,GDP
2018-02-01,0.4245614035087719,0.1,LinearRegression(),1,GDP
2018-03-01,0.37233061369279885,-0.1,LinearRegression(),1,GDP
2018-04-01,0.33539886039886035,0.0,LinearRegression(),1,GDP
2018-05-01,0.19706275033377826,0.3,LinearRegression(),1,GDP
2018-06-01,0.17736576683476699,0.6,LinearRegression(),1,GDP
2018-07-01,0.3323754789272031,0.7,LinearRegression(),1,GDP
2018-08-01,0.4264443936971912,0.7,LinearRegression(),1,GDP
2018-09-01,0.460089574521025,0.5,LinearRegression(),1,GDP
2018-10-01,0.48529411764705876,0.4,LinearRegression(),1,GDP
2018-11-01,0.4272385584788856,0.3,LinearRegression(),1,GDP
2018-12-01,0.391967213114754,0.2,LinearRegression(),1,GDP
2019-01-01,0.356144627259801,0.3,LinearRegression(),1,GDP
2019-02-01,0.32360655737704924,0.6,LinearRegression(),1,GDP
2019-03-01,0.3481114159105297,0.5,LinearRegression(),1,GDP
2019-04-01,0.4370725604670559,0.4,LinearRegression(),1,GDP
2019-05-01,0.41475784660153814,0.0,LinearRegression(),1,GDP
2019-06-01,0.39055908253123084,0.2,LinearRegression(),1,GDP
2019-07-01,0.3008515815085159,0.3,LinearRegression(),1,GDP
2019-08-01,0.3451599755451396,0.4,LinearRegression(),1,GDP
2019-09-01,0.3669983416252073,0.2,LinearRegression(),1,GDP
2019-10-01,0.38943768996960487,0.1,LinearRegression(),1,GDP
2019-11-01,0.3508412299361826,0.0,LinearRegression(),1,GDP
2019-12-01,0.31750148485448426,-0.1,LinearRegression(),1,GDP
2020-01-01,0.2688068071939663,-0.1,LinearRegression(),1,GDP
2020-02-01,0.20707258214219404,-2.5,LinearRegression(),1,GDP
2020-03-01,0.17733144576181212,-11.0,LinearRegression(),1,GDP
2020-04-01,-2.5296384315056875,-18.8,LinearRegression(),1,GDP
2020-05-01,-42.03601532567051,-19.8,LinearRegression(),1,GDP
2020-06-01,-117.78438989299516,-6.8,LinearRegression(),1,GDP
2020-07-01,-40.9919223302608,7.9,LinearRegression(),1,GDP
2017-03-01,0.5535512745670363,0.3,LinearRegression(),2,GDP
2017-04-01,0.5131850675138999,0.4,LinearRegression(),2,GDP
2017-05-01,0.4532500487995315,0.5,LinearRegression(),2,GDP
2017-06-01,0.4410631741140216,0.4,LinearRegression(),2,GDP
2017-07-01,0.45235378031383733,0.5,LinearRegression(),2,GDP
2017-08-01,0.4583850931677018,0.4,LinearRegression(),2,GDP
2017-09-01,0.4570285714285714,0.4,LinearRegression(),2,GDP
2017-10-01,0.4462834787842311,0.4,LinearRegression(),2,GDP
2017-11-01,0.4545629202689721,0.4,LinearRegression(),2,GDP
2017-12-01,0.44968944099378877,0.2,LinearRegression(),2,GDP
2018-01-01,0.44544846050870146,0.1,LinearRegression(),2,GDP
2018-02-01,0.4422497489119518,-0.1,LinearRegression(),2,GDP
2018-03-01,0.47017543859649125,0.0,LinearRegression(),2,GDP
2018-04-01,0.4732174529975169,0.3,LinearRegression(),2,GDP
2018-05-01,0.48205128205128206,0.6,LinearRegression(),2,GDP
2018-06-01,0.3911214953271027,0.7,LinearRegression(),2,GDP
2018-07-01,0.3679916938593889,0.7,LinearRegression(),2,GDP
2018-08-01,0.34980842911877397,0.5,LinearRegression(),2,GDP
2018-09-01,0.3113267869376569,0.4,LinearRegression(),2,GDP
2018-10-01,0.3023637720826076,0.3,LinearRegression(),2,GDP
2018-11-01,0.3619093539054965,0.2,LinearRegression(),2,GDP
2018-12-01,0.38474463851426033,0.3,LinearRegression(),2,GDP
2019-01-01,0.4000819672131148,0.6,LinearRegression(),2,GDP
2019-02-01,0.4168393256144627,0.5,LinearRegression(),2,GDP
2019-03-01,0.3905737704918033,0.4,LinearRegression(),2,GDP
2019-04-01,0.3299430259548428,0.0,LinearRegression(),2,GDP
2019-05-01,0.35200166805671396,0.2,LinearRegression(),2,GDP
2019-06-01,0.37867387237580546,0.3,LinearRegression(),2,GDP
2019-07-01,0.48933032971533896,0.4,LinearRegression(),2,GDP
2019-08-01,0.4344282238442822,0.2,LinearRegression(),2,GDP
2019-09-01,0.40833503158752804,0.1,LinearRegression(),2,GDP
2019-10-01,0.3787728026533997,0.0,LinearRegression(),2,GDP
2019-11-01,0.42986322188449855,-0.1,LinearRegression(),2,GDP
2019-12-01,0.44003094179075614,-0.1,LinearRegression(),2,GDP
2020-01-01,0.44183330033656704,-2.5,LinearRegression(),2,GDP
2020-02-01,0.4137304196480371,-11.0,LinearRegression(),2,GDP
2020-03-01,0.365064043066642,-18.8,LinearRegression(),2,GDP
2020-04-01,-1.1607503096797027,-19.8,LinearRegression(),2,GDP
2020-05-01,-38.893888983194714,-6.8,LinearRegression(),2,GDP
2020-06-01,-150.67581209395306,7.9,LinearRegression(),2,GDP
2017-04-01,0.5123954076668612,0.5,LinearRegression(),3,GDP
2017-05-01,0.46290706910246227,0.4,LinearRegression(),3,GDP
2017-06-01,0.44909232871364435,0.5,LinearRegression(),3,GDP
2017-07-01,0.4495762711864406,0.4,LinearRegression(),3,GDP
2017-08-01,0.45730588954554713,0.4,LinearRegression(),3,GDP
2017-09-01,0.44929836668967105,0.4,LinearRegression(),3,GDP
2017-10-01,0.4488571428571428,0.4,LinearRegression(),3,GDP
2017-11-01,0.4505868191393319,0.2,LinearRegression(),3,GDP
2017-12-01,0.44755043227665703,0.1,LinearRegression(),3,GDP
2018-01-01,0.44285714285714284,-0.1,LinearRegression(),3,GDP
2018-02-01,0.44056224899598395,0.0,LinearRegression(),3,GDP
2018-03-01,0.4597254770672916,0.3,LinearRegression(),3,GDP
2018-04-01,0.457172342621259,0.6,LinearRegression(),3,GDP
2018-05-01,0.4684639943242284,0.7,LinearRegression(),3,GDP
2018-06-01,0.4398148148148147,0.7,LinearRegression(),3,GDP
2018-07-01,0.38164218958611484,0.5,LinearRegression(),3,GDP
2018-08-01,0.3431919311776921,0.4,LinearRegression(),3,GDP
2018-09-01,0.2977969348659003,0.3,LinearRegression(),3,GDP
2018-10-01,0.2712948161680748,0.2,LinearRegression(),3,GDP
2018-11-01,0.3379696441900969,0.3,LinearRegression(),3,GDP
2018-12-01,0.37753134040501446,0.6,LinearRegression(),3,GDP
2019-01-01,0.4128454565553836,0.5,LinearRegression(),3,GDP
2019-02-01,0.4504098360655738,0.4,LinearRegression(),3,GDP
2019-03-01,0.4075969937030266,0.0,LinearRegression(),3,GDP
2019-04-01,0.29524590163934433,0.2,LinearRegression(),3,GDP
2019-05-01,0.33236969824857576,0.3,LinearRegression(),3,GDP
2019-06-01,0.3745621351125939,0.4,LinearRegression(),3,GDP
2019-07-01,0.5208272708376637,0.2,LinearRegression(),3,GDP
2019-08-01,0.4597173868523448,0.1,LinearRegression(),3,GDP
2019-09-01,0.4183698296836983,0.0,LinearRegression(),3,GDP
2019-10-01,0.3796209496637457,-0.1,LinearRegression(),3,GDP
2019-11-01,0.44643449419568826,-0.1,LinearRegression(),3,GDP
2019-12-01,0.46147416413373854,-2.5,LinearRegression(),3,GDP
2020-01-01,0.462212338039064,-11.0,LinearRegression(),3,GDP
2020-02-01,0.4534547614333794,-18.8,LinearRegression(),3,GDP
2020-03-01,0.4034035969831754,-19.8,LinearRegression(),3,GDP
2020-04-01,-0.6331167625765733,-6.8,LinearRegression(),3,GDP
2020-05-01,-32.00688373739162,7.9,LinearRegression(),3,GDP
2017-05-01,0.4436077057793345,0.5,LinearRegression(),4,GDP
2017-06-01,0.4567116759332804,0.4,LinearRegression(),4,GDP
2017-07-01,0.45444075736872924,0.4,LinearRegression(),4,GDP
2017-08-01,0.45597072419106316,0.4,LinearRegression(),4,GDP
2017-09-01,0.4432851029142042,0.4,LinearRegression(),4,GDP
2017-10-01,0.4501725327812284,0.2,LinearRegression(),4,GDP
2017-11-01,0.44668571428571424,0.1,LinearRegression(),4,GDP
2017-12-01,0.44345470959975924,-0.1,LinearRegression(),4,GDP
2018-01-01,0.44053794428434195,0.0,LinearRegression(),4,GDP
2018-02-01,0.43788819875776397,0.3,LinearRegression(),4,GDP
2018-03-01,0.4518741633199465,0.6,LinearRegression(),4,GDP
2018-04-01,0.44583193839973223,0.7,LinearRegression(),4,GDP
2018-05-01,0.4469556243550051,0.7,LinearRegression(),4,GDP
2018-06-01,0.4388790351188364,0.5,LinearRegression(),4,GDP
2018-07-01,0.3905270655270655,0.4,LinearRegression(),4,GDP
2018-08-01,0.3365821094793058,0.3,LinearRegression(),4,GDP
2018-09-01,0.2977454761198457,0.2,LinearRegression(),4,GDP
2018-10-01,0.275095785440613,0.3,LinearRegression(),4,GDP
2018-11-01,0.3439598081753823,0.6,LinearRegression(),4,GDP
2018-12-01,0.3745956705648171,0.5,LinearRegression(),4,GDP
2019-01-01,0.4162487945998072,0.4,LinearRegression(),4,GDP
2019-02-01,0.4626796374087995,0.0,LinearRegression(),4,GDP
2019-03-01,0.4122131147540984,0.2,LinearRegression(),4,GDP
2019-04-01,0.28521226894170226,0.3,LinearRegression(),4,GDP
2019-05-01,0.3319672131147541,0.4,LinearRegression(),4,GDP
2019-06-01,0.37710487444608565,0.2,LinearRegression(),4,GDP
2019-07-01,0.5272727272727273,0.1,LinearRegression(),4,GDP
2019-08-01,0.44427353980461437,0.0,LinearRegression(),4,GDP
2019-09-01,0.4146221585091133,-0.1,LinearRegression(),4,GDP
2019-10-01,0.3791970802919708,-0.1,LinearRegression(),4,GDP
2019-11-01,0.45834522111269627,-2.5,LinearRegression(),4,GDP
2019-12-01,0.454726368159204,-11.0,LinearRegression(),4,GDP
2020-01-01,0.4400455927051671,-18.8,LinearRegression(),4,GDP
2020-02-01,0.4103848385225294,-19.8,LinearRegression(),4,GDP
2020-03-01,0.3692536131459117,-6.8,LinearRegression(),4,GDP
2020-04-01,-0.43177335138271133,7.9,LinearRegression(),4,GDP
2017-06-01,0.4403580463125122,0.4,LinearRegression(),5,GDP
2017-07-01,0.45127084988085775,0.4,LinearRegression(),5,GDP
2017-08-01,0.4563732188170993,0.4,LinearRegression(),5,GDP
2017-09-01,0.4351694915254237,0.2,LinearRegression(),5,GDP
2017-10-01,0.448318728347259,0.1,LinearRegression(),5,GDP
2017-11-01,0.43551874856222683,-0.1,LinearRegression(),5,GDP
2017-12-01,0.4356,0.0,LinearRegression(),5,GDP
2018-01-01,0.432861871802588,0.3,LinearRegression(),5,GDP
2018-02-01,0.4313160422670509,0.6,LinearRegression(),5,GDP
2018-03-01,0.41372997711670484,0.7,LinearRegression(),5,GDP
2018-04-01,0.40468540829986616,0.7,LinearRegression(),5,GDP
2018-05-01,0.3670237696685638,0.5,LinearRegression(),5,GDP
2018-06-01,0.37007223942208456,0.4,LinearRegression(),5,GDP
2018-07-01,0.3747073430294431,0.3,LinearRegression(),5,GDP
2018-08-01,0.36225071225071226,0.2,LinearRegression(),5,GDP
2018-09-01,0.34112149532710273,0.3,LinearRegression(),5,GDP
2018-10-01,0.32230792049836837,0.6,LinearRegression(),5,GDP
